,Filename,ROI,Date,DOY,Red_Avg,Green_Avg,Blue_Avg,Red_SD,Green_SD,Blue_SD,Brightness_Avg,Brightness_SD,Green_Index,Green_Index_SD,Greenness_Excess_index,Greenness_Excess_index_SD,Red_index,Red_Index_SD,Blue_Index,Blue_Index_SD,plant
72,estuary_04_11_19_1200,1,4/11/2019 12:00,101,69.30694469,56.64817105,42.77999647,12.00263466,9.726084229,7.818183272,168.7351122,28.62448473,0.335639492,0.005499112,1.209400954,2.668873858,0.410850071,0.01616371,0.253510437,0.018236653,mixed
73,estuary_04_11_19_1200,2,4/11/2019 12:00,101,96.53015818,79.40610696,55.4507793,10.01319402,9.075801988,8.096513863,231.3870444,26.9014789,0.343279214,0.004046412,6.831276435,2.668438315,0.417900679,0.008726884,0.238820107,0.010281636,phragmites
74,estuary_04_15_19_1200,1,4/15/2019 12:00,105,111.0576715,90.61162102,67.12733974,37.37638388,32.63390903,26.49480744,268.7966322,95.86361378,0.336278782,0.007671367,3.03823083,4.024738978,0.417403701,0.025160037,0.246317517,0.023976267,mixed
75,estuary_04_15_19_1200,2,4/15/2019 12:00,105,200.3353264,166.2951337,113.7095167,31.05947027,28.24196751,23.55517642,480.3399767,82.4198121,0.346344964,0.002773271,18.54542435,4.220831633,0.418664275,0.011776431,0.234990761,0.013086448,phragmites
76,estuary_04_16_19_1200,1,4/16/2019 12:00,106,101.8658455,83.37169769,66.08081596,28.00343375,25.07905582,21.72923817,251.3183592,74.29634146,0.330995011,0.005793438,-1.20326608,3.221801678,0.408433143,0.019444407,0.260571845,0.018852853,mixed
77,estuary_04_16_19_1200,2,4/16/2019 12:00,106,194.734582,157.7940612,106.7263591,28.14222501,26.08772211,23.52231087,459.2550023,77.17792518,0.343816399,0.00322922,14.12718136,3.77826777,0.426303402,0.016697722,0.229880199,0.018672583,phragmites
78,estuary_04_17_19_1200,1,4/17/2019 12:00,107,85.51967436,71.13416873,56.51424695,34.4063704,27.65271001,20.29475823,213.16809,81.80306266,0.332853582,0.006460462,0.234416155,3.066167393,0.395941172,0.026733694,0.271205247,0.02837332,mixed
79,estuary_04_17_19_1200,2,4/17/2019 12:00,107,180.8331064,144.2838666,96.47912412,31.42014331,26.70645503,21.12778405,421.5960971,78.60477004,0.34236441,0.003320099,11.25550261,4.019251981,0.430374039,0.013310527,0.227261551,0.014835079,phragmites
80,estuary_04_18_19_1200,1,4/18/2019 12:00,108,104.8513158,85.78487665,65.8697886,31.70259565,28.11423384,24.09140053,256.5059811,83.31360974,0.333988949,0.005823595,0.848648861,3.453231707,0.412478046,0.022184657,0.253533005,0.022278804,mixed
81,estuary_04_18_19_1200,2,4/18/2019 12:00,108,194.1938819,158.5031646,108.3333333,18.77594609,17.32910073,16.00157814,461.0303797,51.42614686,0.343906142,0.002862962,14.47911392,3.656746383,0.422102742,0.010621013,0.233991117,0.012063268,phragmites
82,estuary_04_22_19_1200,1,4/22/2019 12:00,112,36.61863263,36.95102492,38.58941942,11.49034379,10.25641942,8.220443697,112.159077,29.7002577,0.328316183,0.010977698,-1.306002209,3.014657223,0.320889637,0.027127594,0.35079418,0.031579117,mixed
83,estuary_04_22_19_1200,2,4/22/2019 12:00,112,71.18839624,61.96472721,50.30921378,15.27652258,13.6124647,12.58857791,183.4623372,41.26818376,0.338361968,0.00532467,2.431844404,2.155005711,0.389165272,0.012774825,0.272472761,0.01417206,phragmites
84,estuary_06_27_19_1200,1,6/27/2019 12:00,178,34.47968576,36.91707665,21.67727345,7.549972656,8.380855481,5.267154349,93.07403587,20.74421243,0.396357098,0.016477884,17.6771941,5.68248866,0.370980654,0.010123275,0.232662248,0.022837655,mixed
85,estuary_06_27_19_1200,2,6/27/2019 12:00,178,31.051223,34.11292884,25.92423761,9.630031559,10.46784797,7.520473328,91.08838945,27.46644168,0.373893173,0.012111564,11.25039708,4.84319689,0.340411368,0.007176729,0.285695459,0.012700901,phragmites
86,estuary_07_01_19_1200,1,7/1/2019 12:00,182,88.9903619,99.26911084,47.13937447,21.30343242,22.41249511,18.10402599,235.3988472,60.88981676,0.426244896,0.02476302,62.40848531,12.37207884,0.38043365,0.014067982,0.193321454,0.034256264,mixed
87,estuary_07_01_19_1200,2,7/1/2019 12:00,182,65.03079876,77.57420947,44.54688357,29.25194246,32.60196542,24.34681747,187.1518918,85.42148791,0.425866124,0.049088814,45.57073661,17.01491775,0.348256342,0.017987495,0.225877534,0.049030697,phragmites
88,estuary_07_03_19_1200,1,7/3/2019 12:00,184,40.95942866,49.93162133,33.5631363,20.57905717,23.27137129,11.46800105,124.4541863,54.70944451,0.395749822,0.025712103,25.34067771,16.2985641,0.31813425,0.030754412,0.286115929,0.052500784,mixed
89,estuary_07_03_19_1200,2,7/3/2019 12:00,184,50.19594789,60.26836862,41.44702558,21.5151066,22.07675729,20.45492676,151.9113421,63.65702052,0.408724308,0.044018394,28.89376377,7.610577342,0.328727459,0.020965085,0.262548233,0.038213472,phragmites
90,estuary_07_04_19_1200,1,7/4/2019 12:00,185,45.59947181,52.37255019,34.66803677,14.96614524,16.53472422,12.19117983,132.6400588,43.15392089,0.396965014,0.021210227,24.47759179,9.250070264,0.343991398,0.015339429,0.259043588,0.022661673,phragmites
91,estuary2_03_14_19_1200,1,3/14/2019 12:00,73,63.07371417,51.97678642,39.78724971,19.96441409,16.65516891,12.97023819,154.8377503,49.03103292,0.335409595,0.008230581,1.092608952,3.019123075,0.407895002,0.022065321,0.256695402,0.022898194,mixed
92,estuary2_03_14_19_1200,2,3/14/2019 12:00,73,85.64666595,70.64569643,49.15458365,17.1694756,15.25680372,11.96735294,205.446946,44.14726123,0.343781623,0.004600091,6.490143273,2.92953678,0.418555903,0.011882381,0.237662474,0.013138395,phragmites
